id,date,product,category,quantity_sold,revenue,profit
CA-2016-116911,9/15/2016,Binders,Office Supplies,4,20.416,6.6352
CA-2016-116911,9/15/2016,Tables,Furniture,3,1128.39,259.5297
US-2017-129224,3/17/2017,Labels,Office Supplies,2,4.608,1.6704
CA-2017-145765,5/28/2017,Phones,Technology,5,195.96,19.596
CA-2017-145765,5/28/2017,Paper,Office Supplies,3,15.552,5.4432
CA-2017-145765,5/28/2017,Accessories,Technology,4,271.968,54.3936
CA-2017-126914,6/15/2017,Chairs,Furniture,3,698.352,52.3764
CA-2017-126914,6/15/2017,Bookcases,Furniture,2,77.728,-3.8864
CA-2015-169572,9/6/2015,Binders,Office Supplies,9,46.62,21.4452
CA-2017-162075,3/18/2017,Phones,Technology,7,537.544,47.0351
CA-2014-162992,12/19/2014,Labels,Office Supplies,2,14.62,6.8714
CA-2014-162992,12/19/2014,Fasteners,Office Supplies,5,22.55,8.7945
CA-2014-162992,12/19/2014,Phones,Technology,5,583.8,72.975
CA-2014-162992,12/19/2014,Phones,Technology,4,211.168,15.8376
CA-2016-106397,7/7/2016,Paper,Office Supplies,2,12.96,6.2208
CA-2016-106397,7/7/2016,Art,Office Supplies,2,45.98,12.8744
US-2016-150140,4/6/2016,Phones,Technology,5,1294.75,336.635
CA-2014-116666,5/8/2014,Copiers,Technology,5,1799.97,239.996
CA-2017-148992,11/23/2017,Paper,Office Supplies,2,10.688,3.7408
CA-2016-140935,11/10/2016,Phones,Technology,2,221.98,62.1544
CA-2016-140935,11/10/2016,Bookcases,Furniture,2,341.96,54.7136
CA-2014-157644,12/31/2014,Accessories,Technology,3,34.77,11.4741
CA-2014-157644,12/31/2014,Labels,Office Supplies,3,18.9,8.694
US-2017-100398,8/19/2017,Binders,Office Supplies,3,102.72,37.236
CA-2016-113082,9/12/2016,Furnishings,Furniture,2,40.48,14.5728
US-2017-110646,10/26/2017,Binders,Office Supplies,3,33.282,-27.735
US-2017-110646,10/26/2017,Phones,Technology,5,118.65,19.775
US-2017-110646,10/26/2017,Labels,Office Supplies,5,14.76,4.9815
CA-2017-120614,5/30/2017,Paper,Office Supplies,4,37.52,18.0096
US-2016-140172,3/8/2016,Appliances,Office Supplies,3,207.144,48.3336
US-2016-140172,3/8/2016,Art,Office Supplies,5,13.9,3.753
CA-2015-127754,7/26/2015,Chairs,Furniture,3,266.352,13.3176
CA-2015-144274,11/23/2015,Phones,Technology,2,307.98,89.3142
CA-2015-144274,11/23/2015,Paper,Office Supplies,6,44.1,20.727
CA-2015-144274,11/23/2015,Art,Office Supplies,4,13.12,5.6416
CA-2015-144274,11/23/2015,Envelopes,Office Supplies,2,16.56,7.7832
CA-2015-144274,11/23/2015,Paper,Office Supplies,6,38.88,18.6624
CA-2015-142930,11/28/2015,Paper,Office Supplies,4,335.52,117.432
CA-2017-100622,11/3/2017,Copiers,Technology,2,959.984,311.9948
CA-2017-100622,11/3/2017,Binders,Office Supplies,2,4.086,-2.9964
CA-2017-100622,11/3/2017,Art,Office Supplies,2,55.984,4.1988
CA-2017-100622,11/3/2017,Paper,Office Supplies,2,10.688,3.7408
CA-2017-117156,3/21/2017,Envelopes,Office Supplies,3,8.856,2.8782
CA-2015-115399,12/19/2015,Labels,Office Supplies,3,6.912,2.5056
US-2014-157847,4/2/2014,Paper,Office Supplies,5,26.72,9.352
US-2014-157847,4/2/2014,Paper,Office Supplies,7,33.488,10.465
CA-2015-115168,6/5/2015,Paper,Office Supplies,2,10.56,4.752
CA-2014-109680,10/6/2014,Storage,Office Supplies,2,386.34,54.0876
CA-2016-167983,8/21/2016,Binders,Office Supplies,10,33.44,11.704
CA-2015-145324,11/15/2015,Furnishings,Furniture,2,39.96,14.3856
CA-2015-153423,6/22/2015,Binders,Office Supplies,2,1217.568,456.588
US-2017-132675,9/24/2017,Storage,Office Supplies,1,15.51,3.8775
US-2017-132675,9/24/2017,Phones,Technology,2,89.9,25.172
US-2017-132675,9/24/2017,Art,Office Supplies,4,14.28,3.7128
US-2017-132675,9/24/2017,Art,Office Supplies,3,12.72,4.9608
US-2017-132675,9/24/2017,Labels,Office Supplies,5,15.75,7.56
CA-2014-153808,4/6/2014,Art,Office Supplies,3,70.95,18.447
CA-2014-153808,4/6/2014,Binders,Office Supplies,2,65.568,23.7684
CA-2014-153808,4/6/2014,Accessories,Technology,3,299.97,131.9868
US-2016-112396,2/9/2016,Accessories,Technology,3,89.97,39.5868
US-2016-112396,2/9/2016,Accessories,Technology,2,31.86,11.151
CA-2014-141173,11/18/2014,Storage,Office Supplies,5,67.15,16.7875
CA-2017-156664,12/18/2017,Binders,Office Supplies,3,7.236,-6.03
CA-2017-156664,12/18/2017,Fasteners,Office Supplies,3,4.824,1.7487
CA-2017-156664,12/18/2017,Paper,Office Supplies,5,91.36,29.692
CA-2017-156664,12/18/2017,Appliances,Office Supplies,2,130.112,13.0112
CA-2015-140718,7/2/2015,Phones,Technology,1,74.24,8.352
CA-2015-140718,7/2/2015,Furnishings,Furniture,10,159.84,45.954
CA-2015-140718,7/2/2015,Binders,Office Supplies,2,2.892,-2.3136
CA-2015-140718,7/2/2015,Paper,Office Supplies,2,9.392,3.2872
CA-2014-119977,10/8/2014,Paper,Office Supplies,4,123.92,55.764
US-2015-115343,9/22/2015,Supplies,Office Supplies,5,55.6,6.255
US-2015-115343,9/22/2015,Accessories,Technology,3,617.976,-7.7247
CA-2017-163671,12/24/2017,Binders,Office Supplies,3,21.312,7.992
CA-2017-135909,10/13/2017,Accessories,Technology,6,209.94,39.8886
CA-2017-135909,10/13/2017,Phones,Technology,2,31.984,-7.996
CA-2017-135909,10/13/2017,Binders,Office Supplies,5,5083.96,1906.485
US-2017-114356,8/20/2017,Phones,Technology,1,35.96,3.596
CA-2015-125934,9/11/2015,Labels,Office Supplies,3,31.05,14.904
CA-2015-125934,9/11/2015,Furnishings,Furniture,4,8.92,3.9248
CA-2015-125934,9/11/2015,Binders,Office Supplies,4,209.6,96.416
CA-2015-125934,9/11/2015,Appliances,Office Supplies,4,111.04,29.9808
CA-2015-125934,9/11/2015,Paper,Office Supplies,6,38.88,18.6624
CA-2015-158148,12/20/2015,Appliances,Office Supplies,3,36.27,10.881
CA-2014-120411,9/20/2014,Bookcases,Furniture,5,493.43,-70.49
CA-2014-120411,9/20/2014,Phones,Technology,2,11.12,3.475
CA-2016-158260,11/4/2016,Machines,Technology,2,686.4,77.22
CA-2017-101805,12/1/2017,Binders,Office Supplies,5,15.92,5.373
CA-2017-101805,12/1/2017,Furnishings,Furniture,12,70.68,31.0992
CA-2017-101805,12/1/2017,Storage,Office Supplies,4,541.24,5.4124
US-2014-105137,10/10/2014,Machines,Technology,2,101.994,-71.3958
US-2014-105137,10/10/2014,Binders,Office Supplies,2,18.264,-13.3936
CA-2017-142489,11/14/2017,Binders,Office Supplies,5,21.99,-32.985
US-2016-141264,8/13/2016,Supplies,Office Supplies,2,185.376,-34.758
US-2016-141264,8/13/2016,Appliances,Office Supplies,1,58.924,-153.2024
CA-2017-126928,9/17/2017,Machines,Technology,4,480.0,225.6
CA-2017-126928,9/17/2017,Storage,Office Supplies,3,34.05,9.534
US-2015-107944,3/23/2015,Paper,Office Supplies,11,192.72,92.5056
US-2015-107944,3/23/2015,Accessories,Technology,3,239.97,86.3892
CA-2016-135594,6/30/2016,Accessories,Technology,7,50.12,-0.6265
US-2017-115252,10/20/2017,Phones,Technology,2,15.984,1.3986
US-2017-115252,10/20/2017,Paper,Office Supplies,3,14.352,4.485
CA-2014-107398,8/25/2014,Binders,Office Supplies,4,6.528,-4.5696
CA-2014-107398,8/25/2014,Binders,Office Supplies,3,2.862,-2.2896
CA-2014-107398,8/25/2014,Binders,Office Supplies,8,20.856,-16.6848
CA-2014-169642,7/27/2014,Storage,Office Supplies,2,276.28,0.0
CA-2017-103968,12/1/2017,Furnishings,Furniture,9,629.64,107.0388
CA-2016-147256,10/17/2016,Phones,Technology,3,449.97,220.4853
CA-2016-147256,10/17/2016,Appliances,Office Supplies,7,1927.59,751.7601
CA-2016-162159,9/16/2016,Chairs,Furniture,2,121.78,30.445
CA-2015-111038,12/1/2015,Chairs,Furniture,9,2676.672,267.6672
CA-2014-124723,8/5/2014,Tables,Furniture,2,489.23,41.934
CA-2016-167241,8/15/2016,Furnishings,Furniture,3,312.03,43.6842
CA-2016-167241,8/15/2016,Storage,Office Supplies,3,17.94,3.0498
CA-2016-167241,8/15/2016,Phones,Technology,3,165.6,10.35
CA-2016-167241,8/15/2016,Paper,Office Supplies,4,37.52,18.0096
CA-2015-163237,8/7/2015,Phones,Technology,3,494.97,148.491
CA-2015-163237,8/7/2015,Labels,Office Supplies,2,25.06,11.7782
CA-2016-150483,5/31/2016,Furnishings,Furniture,3,32.064,-12.8256
CA-2016-150483,5/31/2016,Paper,Office Supplies,4,18.496,6.7048
CA-2016-150483,5/31/2016,Chairs,Furniture,3,191.079,-38.2158
CA-2016-150483,5/31/2016,Paper,Office Supplies,2,10.368,3.6288
US-2016-126431,7/1/2016,Labels,Office Supplies,1,30.53,14.0438
US-2016-126431,7/1/2016,Accessories,Technology,3,30.84,6.168
US-2016-126431,7/1/2016,Paper,Office Supplies,9,75.06,33.777
CA-2016-139934,12/18/2016,Phones,Technology,7,66.976,6.6976
CA-2015-109603,1/26/2015,Paper,Office Supplies,8,182.72,84.0512
CA-2017-160661,10/28/2017,Labels,Office Supplies,3,21.93,10.3071
CA-2017-102610,11/4/2017,Accessories,Technology,3,95.976,15.5961
CA-2017-102610,11/4/2017,Phones,Technology,9,143.928,-32.3838
CA-2017-102610,11/4/2017,Binders,Office Supplies,2,3.564,-2.97
CA-2017-102610,11/4/2017,Labels,Office Supplies,2,4.928,1.7248
US-2016-144057,5/9/2016,Storage,Office Supplies,6,856.656,107.082
US-2016-144057,5/9/2016,Binders,Office Supplies,4,13.184,-20.4352
US-2016-144057,5/9/2016,Appliances,Office Supplies,4,48.784,-131.7168
US-2016-144057,5/9/2016,Paper,Office Supplies,2,76.64,26.824
US-2016-144057,5/9/2016,Binders,Office Supplies,6,18.528,-27.792
CA-2014-160276,4/2/2014,Furnishings,Furniture,2,177.68,46.1968
CA-2014-132983,4/28/2014,Accessories,Technology,2,159.98,57.5928
CA-2016-145709,10/4/2016,Phones,Technology,3,52.68,19.755
CA-2016-145709,10/4/2016,Furnishings,Furniture,3,11.568,2.6028
CA-2017-133928,6/11/2017,Binders,Office Supplies,4,4.572,-3.81
CA-2016-168032,1/30/2016,Phones,Technology,4,1439.968,143.9968
CA-2016-168032,1/30/2016,Binders,Office Supplies,3,1.728,-2.6784
CA-2016-168032,1/30/2016,Tables,Furniture,3,626.1,-538.446
CA-2015-143616,9/27/2015,Art,Office Supplies,5,99.2,25.792
US-2015-168704,4/13/2015,Tables,Furniture,4,609.98,-113.282
US-2015-168704,4/13/2015,Tables,Furniture,2,211.372,-45.294
US-2015-168704,4/13/2015,Phones,Technology,3,239.976,17.9982
CA-2017-143252,12/18/2017,Furnishings,Furniture,5,99.95,22.9885
CA-2017-143252,12/18/2017,Accessories,Technology,3,29.34,10.8558
CA-2016-102134,3/14/2016,Furnishings,Furniture,2,16.74,4.3524
CA-2017-130036,8/27/2017,Paper,Office Supplies,3,12.672,3.96
CA-2017-130036,8/27/2017,Accessories,Technology,14,1119.888,209.979
CA-2015-134117,12/17/2015,Art,Office Supplies,5,204.85,53.261
CA-2015-134117,12/17/2015,Phones,Technology,2,135.984,16.998
CA-2015-134117,12/17/2015,Art,Office Supplies,5,16.4,7.052
CA-2015-134117,12/17/2015,Binders,Office Supplies,2,92.96,31.374
CA-2014-130918,8/22/2014,Supplies,Office Supplies,3,7.632,-1.8126
CA-2016-159023,11/3/2016,Binders,Office Supplies,7,4.158,-3.465
CA-2016-159023,11/3/2016,Machines,Technology,3,179.991,-251.9874
CA-2017-111717,10/10/2017,Chairs,Furniture,3,239.358,-47.8716
CA-2014-154592,12/7/2014,Paper,Office Supplies,3,164.88,80.7912
CA-2014-128622,11/15/2014,Supplies,Office Supplies,3,10.95,3.285
CA-2017-148355,12/24/2017,Paper,Office Supplies,3,19.44,9.3312
CA-2017-148355,12/24/2017,Binders,Office Supplies,5,12.3,6.15
CA-2014-132913,12/24/2014,Appliances,Office Supplies,1,13.97,3.6322
CA-2017-150910,12/22/2017,Tables,Furniture,6,934.956,-249.3216
CA-2017-150910,12/22/2017,Accessories,Technology,2,46.864,7.6154
CA-2017-150910,12/22/2017,Storage,Office Supplies,3,26.16,1.962
CA-2017-150910,12/22/2017,Art,Office Supplies,7,23.128,2.891
CA-2017-150910,12/22/2017,Appliances,Office Supplies,5,59.24,16.291
CA-2014-156790,8/8/2014,Bookcases,Furniture,4,155.456,-7.7728
CA-2014-126480,9/20/2014,Paper,Office Supplies,2,8.56,3.852
CA-2017-105620,12/25/2017,Furnishings,Furniture,3,21.0,5.775
CA-2017-105620,12/25/2017,Machines,Technology,2,120.0,-7.2
CA-2017-150266,11/25/2017,Phones,Technology,5,299.96,37.495
CA-2017-150266,11/25/2017,Appliances,Office Supplies,5,67.84,-179.776
CA-2017-150266,11/25/2017,Chairs,Furniture,5,853.93,-24.398
CA-2017-150266,11/25/2017,Art,Office Supplies,4,18.688,3.7376
CA-2016-157280,11/5/2016,Furnishings,Furniture,2,273.96,71.2296
CA-2016-157280,11/5/2016,Accessories,Technology,3,89.97,18.8937
CA-2016-157280,11/5/2016,Furnishings,Furniture,5,756.8,75.68
CA-2017-106691,11/6/2017,Binders,Office Supplies,2,1.248,-1.9344
CA-2016-134180,11/3/2016,Accessories,Technology,1,72.0,14.4
CA-2016-134180,11/3/2016,Chairs,Furniture,7,470.155,-13.433
CA-2014-166730,12/30/2014,Storage,Office Supplies,1,39.128,-8.8038
CA-2017-157469,12/2/2017,Art,Office Supplies,9,19.728,1.7262
CA-2017-157469,12/2/2017,Phones,Technology,2,151.188,-25.198
CA-2017-122308,3/24/2017,Chairs,Furniture,2,271.764,60.392
US-2014-149034,11/19/2014,Accessories,Technology,1,47.496,-1.1874
CA-2017-159226,4/25/2017,Bookcases,Furniture,7,344.981,28.4102
CA-2017-156622,11/23/2017,Paper,Office Supplies,7,36.288,12.7008
CA-2017-156622,11/23/2017,Paper,Office Supplies,2,78.304,29.364
CA-2017-156622,11/23/2017,Tables,Furniture,1,127.785,-31.0335
CA-2017-156622,11/23/2017,Binders,Office Supplies,2,6.104,-9.156
CA-2014-119529,11/3/2014,Binders,Office Supplies,2,5.76,2.8224
CA-2015-150413,10/19/2015,Binders,Office Supplies,1,1.72,-2.838
CA-2014-108182,2/6/2014,Binders,Office Supplies,2,8.952,-14.7708
CA-2016-110898,3/6/2016,Appliances,Office Supplies,3,2.334,-6.3018
CA-2016-110898,3/6/2016,Binders,Office Supplies,4,1.728,-2.7648
CA-2016-110898,3/6/2016,Furnishings,Furniture,5,159.04,-194.824
CA-2016-110898,3/6/2016,Tables,Furniture,2,145.98,-99.2664
CA-2015-123092,12/3/2015,Furnishings,Furniture,3,77.952,12.6672
CA-2015-123092,12/3/2015,Binders,Office Supplies,5,95.97,-73.577
CA-2015-123092,12/3/2015,Phones,Technology,2,105.584,9.2386
CA-2015-123092,12/3/2015,Art,Office Supplies,2,9.344,1.168
US-2015-128587,12/24/2015,Furnishings,Furniture,2,9.68,3.7752
US-2015-128587,12/24/2015,Copiers,Technology,7,4899.93,2302.9671
US-2017-139577,10/1/2017,Accessories,Technology,5,104.75,21.9975
CA-2017-159100,10/16/2017,Accessories,Technology,2,18.528,4.4004
CA-2017-159100,10/16/2017,Tables,Furniture,7,1875.258,-968.8833
CA-2014-109043,8/15/2014,Paper,Office Supplies,5,91.36,29.692
CA-2014-109043,8/15/2014,Appliances,Office Supplies,5,152.24,17.127
US-2017-116491,11/11/2017,Phones,Technology,2,35.184,12.3144
CA-2017-122763,3/20/2017,Paper,Office Supplies,2,56.704,19.1376
CA-2017-122763,3/20/2017,Paper,Office Supplies,7,274.064,102.774
CA-2017-137785,5/13/2017,Chairs,Furniture,5,458.43,-124.431
CA-2014-133389,6/22/2014,Binders,Office Supplies,3,8.226,-6.0324
CA-2014-103807,12/2/2014,Accessories,Technology,1,5.95,0.833
CA-2014-103807,12/2/2014,Paper,Office Supplies,3,15.24,7.1628
CA-2015-102855,4/5/2015,Accessories,Technology,6,239.94,26.3934
CA-2015-102855,4/5/2015,Art,Office Supplies,8,23.84,6.4368
CA-2017-107825,11/18/2017,Storage,Office Supplies,6,92.52,24.9804
CA-2017-107825,11/18/2017,Storage,Office Supplies,1,37.76,10.5728
CA-2017-107825,11/18/2017,Labels,Office Supplies,2,7.38,3.4686
CA-2017-107825,11/18/2017,Furnishings,Furniture,2,5.82,2.7354
CA-2017-106047,7/12/2017,Paper,Office Supplies,1,3.816,1.1925
CA-2017-127803,5/19/2017,Binders,Office Supplies,4,26.16,12.8184
CA-2015-137071,12/20/2015,Accessories,Technology,2,100.8,21.42
CA-2016-121447,2/21/2016,Furnishings,Furniture,7,135.8,66.542
CA-2017-143084,3/18/2017,Art,Office Supplies,5,13.9,3.753
CA-2017-143084,3/18/2017,Envelopes,Office Supplies,5,19.4,9.312
CA-2016-131639,12/17/2016,Binders,Office Supplies,2,13.488,4.3836
CA-2016-131639,12/17/2016,Binders,Office Supplies,1,11.416,3.8529
CA-2016-161361,3/26/2016,Paper,Office Supplies,3,17.64,8.6436
CA-2016-161361,3/26/2016,Binders,Office Supplies,3,17.04,5.538
CA-2014-100706,12/16/2014,Accessories,Technology,2,99.98,7.9984
CA-2014-100706,12/16/2014,Furnishings,Furniture,6,29.46,9.7218
CA-2015-129525,11/15/2015,Binders,Office Supplies,13,166.92,-116.844
US-2016-141880,8/22/2016,Furnishings,Furniture,3,98.328,9.8328
CA-2015-165799,6/29/2015,Chairs,Furniture,1,117.882,1.3098
CA-2016-102127,6/26/2016,Accessories,Technology,3,20.97,9.0171
CA-2016-102127,6/26/2016,Accessories,Technology,4,139.96,9.7972
CA-2016-102127,6/26/2016,Furnishings,Furniture,3,37.74,12.8316
US-2016-152415,9/17/2016,Furnishings,Furniture,3,14.82,6.2244
US-2016-152415,9/17/2016,Furnishings,Furniture,3,191.82,61.3824
CA-2014-138198,7/18/2014,Binders,Office Supplies,2,13.904,4.5188
CA-2017-128041,9/1/2017,Appliances,Office Supplies,4,314.6,103.818
CA-2017-128041,9/1/2017,Tables,Furniture,4,283.56,45.3696
CA-2017-105823,6/22/2017,Chairs,Furniture,2,487.96,146.388
CA-2014-152268,9/2/2014,Binders,Office Supplies,2,1793.98,843.1706
CA-2015-148873,10/1/2015,Binders,Office Supplies,4,2.992,-4.488
CA-2015-148873,10/1/2015,Accessories,Technology,4,108.768,2.7192
CA-2015-166492,4/7/2015,Paper,Office Supplies,4,25.92,12.4416
CA-2015-166492,4/7/2015,Storage,Office Supplies,2,22.58,5.8708
CA-2017-157420,11/21/2017,Phones,Technology,3,55.176,-12.4146
CA-2016-117121,12/17/2016,Binders,Office Supplies,13,9892.74,4946.37
CA-2014-138177,9/19/2014,Tables,Furniture,1,73.915,-45.8273
CA-2014-114335,9/28/2014,Furnishings,Furniture,4,337.088,16.8544
CA-2015-168760,9/22/2015,Appliances,Office Supplies,3,61.44,16.5888
CA-2016-168830,11/7/2016,Accessories,Technology,3,479.97,163.1898
CA-2017-137463,12/16/2017,Binders,Office Supplies,2,5.984,2.244
CA-2017-137463,12/16/2017,Accessories,Technology,5,189.95,45.588
CA-2017-137463,12/16/2017,Accessories,Technology,5,149.95,31.4895
CA-2017-137463,12/16/2017,Art,Office Supplies,5,29.95,8.6855
CA-2017-137463,12/16/2017,Labels,Office Supplies,3,44.4,22.2
CA-2014-124513,9/21/2014,Art,Office Supplies,3,66.03,17.1678
CA-2015-165554,5/18/2015,Paper,Office Supplies,2,10.86,5.3214
CA-2014-141838,3/26/2014,Art,Office Supplies,2,3.36,0.84
CA-2014-141838,3/26/2014,Binders,Office Supplies,4,27.936,9.4284
CA-2014-141838,3/26/2014,Phones,Technology,2,28.784,2.8784
CA-2017-117009,9/22/2017,Supplies,Office Supplies,2,21.96,6.1488
CA-2015-128993,9/12/2015,Accessories,Technology,2,21.98,8.5722
CA-2015-160227,11/2/2015,Chairs,Furniture,11,2621.322,553.3902
CA-2015-149097,10/20/2015,Furnishings,Furniture,7,74.76,23.9232
CA-2015-149097,10/20/2015,Tables,Furniture,3,364.776,27.3582
CA-2016-132304,6/14/2016,Tables,Furniture,7,1115.17,334.551
CA-2015-136420,11/20/2015,Binders,Office Supplies,4,89.696,33.636
CA-2015-136420,11/20/2015,Labels,Office Supplies,4,50.12,23.5564
CA-2016-101623,2/28/2016,Fasteners,Office Supplies,6,36.48,18.24
US-2014-151015,10/14/2014,Paper,Office Supplies,13,322.192,100.685
US-2014-151015,10/14/2014,Binders,Office Supplies,3,2.946,-4.8609
US-2014-151015,10/14/2014,Paper,Office Supplies,4,19.136,6.9368
CA-2017-152968,5/26/2017,Accessories,Technology,2,23.08,6.924
CA-2016-150077,2/4/2016,Phones,Technology,2,90.48,23.5248
CA-2016-106278,9/2/2016,Chairs,Furniture,3,215.976,-2.6997
CA-2016-106278,9/2/2016,Envelopes,Office Supplies,3,65.94,30.9918
CA-2017-147550,12/4/2017,Furnishings,Furniture,3,11.352,2.6961
CA-2015-136105,6/12/2015,Storage,Office Supplies,2,24.56,6.8768
CA-2016-142524,9/4/2016,Envelopes,Office Supplies,2,16.56,7.7832
CA-2016-142524,9/4/2016,Accessories,Technology,5,279.95,67.188
CA-2014-136336,4/21/2014,Storage,Office Supplies,6,828.84,0.0
US-2015-136259,11/5/2015,Binders,Office Supplies,3,7.218,-5.5338
US-2015-136259,11/5/2015,Supplies,Office Supplies,4,27.2,2.04
US-2014-124625,11/3/2014,Accessories,Technology,3,89.97,18.8937
CA-2016-108105,2/16/2016,Furnishings,Furniture,4,318.08,34.9888
CA-2016-108105,2/16/2016,Binders,Office Supplies,1,5.8,2.61
CA-2017-166898,9/11/2017,Phones,Technology,6,143.952,17.994
CA-2017-166898,9/11/2017,Paper,Office Supplies,3,19.44,9.3312
CA-2017-169005,11/2/2017,Art,Office Supplies,2,5.56,1.4456
CA-2015-104038,2/6/2015,Storage,Office Supplies,3,146.73,2.9346
CA-2015-104038,2/6/2015,Paper,Office Supplies,5,29.9,13.455
CA-2016-126102,9/10/2016,Binders,Office Supplies,2,276.784,89.9548
CA-2016-143406,9/26/2016,Appliances,Office Supplies,2,93.032,-251.1864
CA-2016-143406,9/26/2016,Chairs,Furniture,5,454.965,-136.4895
CA-2015-150308,12/15/2015,Phones,Technology,3,246.168,21.5397
CA-2016-131093,9/17/2016,Storage,Office Supplies,5,295.4,-62.7725
US-2017-148831,10/13/2017,Storage,Office Supplies,8,348.56,104.568
CA-2015-162950,6/28/2015,Paper,Office Supplies,3,15.552,5.4432
CA-2015-162950,6/28/2015,Bookcases,Furniture,6,482.94,-376.6932
US-2015-132836,6/1/2015,Phones,Technology,2,299.98,83.9944
US-2015-132836,6/1/2015,Binders,Office Supplies,6,403.68,181.656
US-2015-132836,6/1/2015,Phones,Technology,2,41.9,11.732
US-2015-132836,6/1/2015,Labels,Office Supplies,7,28.91,13.2986
US-2014-158365,4/12/2014,Paper,Office Supplies,5,32.4,15.552
CA-2017-152933,10/12/2017,Phones,Technology,7,369.544,27.7158
CA-2017-152933,10/12/2017,Paper,Office Supplies,2,10.368,3.7584
CA-2017-152933,10/12/2017,Accessories,Technology,3,791.88,128.6805
CA-2015-163181,11/7/2015,Art,Office Supplies,3,23.64,5.319
CA-2015-163181,11/7/2015,Storage,Office Supplies,2,84.784,-16.9568
CA-2015-163181,11/7/2015,Furnishings,Furniture,5,64.96,-84.448
CA-2015-163181,11/7/2015,Binders,Office Supplies,10,32.06,-51.296
CA-2015-163181,11/7/2015,Storage,Office Supplies,2,177.648,-28.8678
CA-2015-163181,11/7/2015,Machines,Technology,3,287.91,33.5895
CA-2015-132941,5/25/2015,Supplies,Office Supplies,2,22.368,1.6776
CA-2015-132941,5/25/2015,Paper,Office Supplies,7,32.368,11.7334
CA-2015-132941,5/25/2015,Accessories,Technology,2,207.984,36.3972
CA-2014-132010,10/13/2014,Envelopes,Office Supplies,5,36.4,17.472
CA-2014-132010,10/13/2014,Accessories,Technology,2,22.96,4.3624
CA-2014-132010,10/13/2014,Storage,Office Supplies,4,315.2,6.304
CA-2014-132010,10/13/2014,Binders,Office Supplies,3,15.18,7.1346
CA-2016-135461,2/7/2016,Phones,Technology,5,623.96,38.9975
CA-2017-153045,1/19/2017,Phones,Technology,2,429.6,-93.08
CA-2017-153045,1/19/2017,Furnishings,Furniture,2,31.968,6.3936
CA-2017-153045,1/19/2017,Chairs,Furniture,3,887.271,-63.3765
CA-2017-153045,1/19/2017,Paper,Office Supplies,4,21.696,7.0512
US-2016-155971,6/6/2016,Labels,Office Supplies,7,22.05,10.584
US-2016-155971,6/6/2016,Paper,Office Supplies,5,99.9,46.953
CA-2017-122007,3/18/2017,Appliances,Office Supplies,7,90.86,26.3494
CA-2017-162250,11/24/2017,Paper,Office Supplies,1,7.78,3.501
US-2016-158288,11/26/2016,Binders,Office Supplies,9,78.759,-57.7566
CA-2016-128916,8/18/2016,Furnishings,Furniture,3,9.552,-3.8208
CA-2016-128916,8/18/2016,Furnishings,Furniture,4,5.344,-2.1376
CA-2015-157028,11/28/2015,Art,Office Supplies,2,8.28,3.4776
CA-2017-112473,5/25/2017,Storage,Office Supplies,3,50.136,-11.2806
US-2017-147655,9/4/2017,Binders,Office Supplies,7,88.074,-58.716
CA-2016-130911,3/24/2016,Bookcases,Furniture,3,301.47,-241.176
CA-2016-130911,3/24/2016,Art,Office Supplies,2,18.656,1.6324
CA-2017-100055,5/28/2017,Furnishings,Furniture,2,27.46,9.8856
CA-2017-100055,5/28/2017,Appliances,Office Supplies,3,125.13,36.2877
CA-2015-157805,8/31/2015,Phones,Technology,5,555.96,41.697
CA-2016-124254,4/12/2016,Storage,Office Supplies,3,129.552,-22.6716
CA-2016-124254,4/12/2016,Storage,Office Supplies,1,51.984,-5.1984
CA-2016-124254,4/12/2016,Paper,Office Supplies,3,10.272,3.4668
CA-2014-123400,2/2/2014,Binders,Office Supplies,2,18.336,-12.224
CA-2014-123400,2/2/2014,Phones,Technology,5,180.96,13.572
CA-2014-106971,9/2/2014,Accessories,Technology,7,475.944,95.1888
CA-2017-123029,9/30/2017,Accessories,Technology,2,159.98,47.994
CA-2016-139409,9/5/2016,Phones,Technology,4,43.6,12.208
US-2017-166688,5/20/2017,Binders,Office Supplies,2,8.288,3.0044
US-2017-166688,5/20/2017,Phones,Technology,9,1123.128,70.1955
US-2017-166688,5/20/2017,Appliances,Office Supplies,5,64.9,18.821
CA-2015-126970,9/20/2015,Binders,Office Supplies,3,2.808,-4.4928
US-2016-165505,1/23/2016,Accessories,Technology,2,99.98,42.9914
US-2016-165505,1/23/2016,Art,Office Supplies,6,8.04,2.7336
US-2016-165505,1/23/2016,Storage,Office Supplies,13,1564.29,406.7154
US-2014-157070,6/1/2014,Binders,Office Supplies,4,138.56,66.5088
US-2014-157070,6/1/2014,Appliances,Office Supplies,5,65.52,12.376
US-2015-106873,9/24/2015,Art,Office Supplies,2,14.576,2.3686
US-2015-106873,9/24/2015,Accessories,Technology,2,23.2,1.45
US-2015-106873,9/24/2015,Art,Office Supplies,7,16.464,1.8522
CA-2016-132990,8/1/2016,Furnishings,Furniture,2,19.312,3.1382
CA-2014-102645,1/23/2014,Paper,Office Supplies,6,40.08,19.2384
CA-2014-134215,8/4/2014,Appliances,Office Supplies,2,101.96,27.5292
CA-2014-134215,8/4/2014,Paper,Office Supplies,13,259.74,124.6752
CA-2014-134215,8/4/2014,Accessories,Technology,9,255.42,104.7222
